OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,ADMIN_LEVEL,Y,X,YEAR,COUNTRY,DISEASE
1135,Literature,point,-999,2.81,-60.66,1989,Brazil,Visceral
1261,Literature,point,-999,-9.6596,-35.7313,1986,Brazil,Visceral
6180,Literature,polygon,2,-4.4,-39.41,1987,Brazil,Visceral
157,Literature,point,-999,-22.9,-43.56,1982,Brazil,Visceral
2035,Literature,point,-999,-22.87,-43.46,1981,Brazil,Visceral
6185,Literature,polygon,2,-4.4,-39.41,1992,Brazil,Visceral
1142,Literature,point,-999,2.9,-61.47,1991,Brazil,Visceral
1143,Literature,point,-999,2.9,-61.47,1992,Brazil,Visceral
6189,Literature,polygon,2,-4.4,-39.41,1996,Brazil,Visceral
633,Literature,point,-999,-20.4489,-54.646,2004,Brazil,Visceral
814,Literature,point,-999,-4.56,-37.76,1986,Brazil,Visceral
2217,Literature,point,-999,-9.3637,-37.2482,2005,Brazil,Visceral
1148,Literature,point,-999,3.55,-60.41,1992,Brazil,Visceral
2219,Literature,point,-999,-9.3637,-37.2482,2007,Brazil,Visceral
597,Literature,point,-999,-5.0879,-42.8034,1999,Brazil,Visceral
598,Literature,point,-999,-5.0879,-42.8034,2000,Brazil,Visceral
2148,Literature,point,-999,-5.78,-35.21,1989,Brazil,Visceral
1860,Literature,point,-999,-3.88,-38.66,2001,Brazil,Visceral
2954,Literature,point,-999,-4.7531,-42.5767,2006,Brazil,Visceral
2955,Literature,point,-999,-6.4074,-41.748,2005,Brazil,Visceral
2817,Literature,point,-999,-20.4476,-54.6437,2007,Brazil,Visceral
2819,Literature,point,-999,-5.7974,-35.2126,2008,Brazil,Visceral
1159,Literature,point,-999,0.953,-59.9057,1993,Brazil,Visceral
734,Literature,point,-999,-0.76,-48.51,1981,Brazil,Visceral
44,Literature,point,-999,-1.38,-48.86,1982,Brazil,Visceral
1869,Literature,point,-999,-3.86,-38.63,2002,Brazil,Visceral
2822,Literature,point,-999,-15.5972,-56.097,2009,Brazil,Visceral
1831,Literature,point,-999,-4.16,-38.46,1996,Brazil,Visceral
97,Literature,point,-999,-8.3778,-35.451,1995,Brazil,Visceral
2920,Literature,point,-999,-19.8184,-43.9555,2006,Brazil,Visceral
2921,Literature,point,-999,-19.8184,-43.9555,2007,Brazil,Visceral
2829,Literature,point,-999,-20.7728,-51.697,2003,Brazil,Visceral
3315,Literature,point,-999,-15.744,-43.024,2003,Brazil,Visceral
613,Literature,point,-999,-21.3565,-51.8608,2008,Brazil,Visceral
2834,Literature,point,-999,-20.4868,-55.8003,2004,Brazil,Visceral
617,Literature,point,-999,-21.3823,-51.5705,2007,Brazil,Visceral
2836,Literature,point,-999,-20.1272,-55.3866,2003,Brazil,Visceral
1259,Literature,point,-999,-9.6596,-35.7313,1984,Brazil,Visceral
2932,Literature,point,-999,-19.0115,-57.6535,2000,Brazil,Visceral
1844,Literature,point,-999,-3.96,-38.61,2001,Brazil,Visceral
1134,Literature,point,-999,2.45,-60.95,1993,Brazil,Visceral
262,Literature,point,-999,-19.833,-43.834,2001,Brazil,Visceral
1263,Literature,point,-999,-9.6596,-35.7313,1988,Brazil,Visceral
1673,Literature,point,-999,-2.55,-44.05,2000,Brazil,Visceral
2939,Literature,point,-999,-2.436,-44.1019,2006,Brazil,Visceral
1675,Literature,point,-999,-2.55,-44.05,2002,Brazil,Visceral
1318,Literature,point,-999,-13.5,-39.45,1996,Brazil,Visceral
1319,Literature,point,-999,-13.5,-39.45,1997,Brazil,Visceral
2801,Literature,point,-999,-15.7804,-47.9328,2008,Brazil,Visceral
815,Literature,point,-999,-4.33,-38.88,1986,Brazil,Visceral
1146,Literature,point,-999,3.55,-60.41,1990,Brazil,Visceral
2143,Literature,point,-999,-5.78,-35.21,1984,Brazil,Visceral
2218,Literature,point,-999,-9.3637,-37.2482,2006,Brazil,Visceral
2145,Literature,point,-999,-5.78,-35.21,1986,Brazil,Visceral
2220,Literature,point,-999,-9.3637,-37.2482,2008,Brazil,Visceral
7784,Literature,polygon,2,-5.7991,-35.2139,2007,Brazil,Visceral
1859,Literature,point,-999,-3.88,-38.66,2000,Brazil,Visceral
1278,Literature,point,-999,-8.05,-34.9,2001,Brazil,Visceral
1861,Literature,point,-999,-3.88,-38.66,2002,Brazil,Visceral
1330,Literature,point,-999,-1.45,-48.48,1985,Brazil,Visceral
2956,Literature,point,-999,-6.4074,-41.748,2006,Brazil,Visceral
1333,Literature,point,-999,-1.45,-48.48,1988,Brazil,Visceral
2055,Literature,point,-999,-10.75,-37.08,1984,Brazil,Visceral
1335,Literature,point,-999,-1.45,-48.48,1990,Brazil,Visceral
7532,Literature,polygon,2,-2.63,-44.29,1985,Brazil,Visceral
692,Literature,point,-999,-15.722204,-47.833099,2008,Brazil,Visceral
1830,Literature,point,-999,-4.16,-38.46,1995,Brazil,Visceral
2964,Literature,point,-999,-15.9458,-44.8531,2005,Brazil,Visceral
2825,Literature,point,-999,-20.4502,-53.7605,2003,Brazil,Visceral
2826,Literature,point,-999,-0.7622,-48.5171,1979,Brazil,Visceral
2827,Literature,point,-999,-5.1311,-39.7338,1987,Brazil,Visceral
7536,Literature,polygon,2,-2.63,-44.29,1989,Brazil,Visceral
2969,Literature,point,-999,-10.3169,-40.1834,2005,Brazil,Visceral
3322,Literature,point,-999,-20.4502,-54.646,2008,Brazil,Visceral
1256,Literature,point,-999,-9.6596,-35.7313,1981,Brazil,Visceral
3029,Literature,point,-999,-22.3158,-49.0622,2006,Brazil,Visceral
3030,Literature,point,-999,-22.3158,-49.0622,2007,Brazil,Visceral
1710,Literature,point,-999,-5.08,-42.81,2004,Brazil,Visceral
6174,Literature,polygon,2,-4.4,-39.41,1981,Brazil,Visceral
6175,Literature,polygon,2,-4.4,-39.41,1982,Brazil,Visceral
1987,Literature,point,-999,-2.4437,-44.0973,1997,Brazil,Visceral
1841,Literature,point,-999,-3.96,-38.61,1998,Brazil,Visceral
1133,Literature,point,-999,2.45,-60.95,1992,Brazil,Visceral
7720,Literature,polygon,2,-3.78,-38.51,1995,Brazil,Visceral
1264,Literature,point,-999,-9.6596,-35.7313,1989,Brazil,Visceral
1672,Literature,point,-999,-3.55,-45.2,2002,Brazil,Visceral
1676,Literature,point,-999,-2.51,-44.26,2000,Brazil,Visceral
1951,Literature,point,-999,-3.7,-40.35,1983,Brazil,Visceral
1320,Literature,point,-999,-13.5,-39.45,1998,Brazil,Visceral
2804,Literature,point,-999,-11.1865,-40.5376,1987,Brazil,Visceral
2040,Literature,point,-999,-13.85,-40.08,1985,Brazil,Visceral
2216,Literature,point,-999,-9.3637,-37.2482,2004,Brazil,Visceral
2144,Literature,point,-999,-5.78,-35.21,1985,Brazil,Visceral
2999,Literature,point,-999,-5.9065,-35.2604,1992,Brazil,Visceral
1858,Literature,point,-999,-3.88,-38.66,1999,Brazil,Visceral
2147,Literature,point,-999,-5.78,-35.21,1988,Brazil,Visceral
1323,Literature,point,-999,-13.5,-39.45,2001,Brazil,Visceral
1006,Literature,point,-999,-12.25,-38.95,1998,Brazil,Visceral
2809,Literature,point,-999,-19.8017,-40.8556,1987,Brazil,Visceral
1012,Literature,point,-999,-22.9,-43.23,1999,Brazil,Visceral
1863,Literature,point,-999,-3.86,-38.63,1996,Brazil,Visceral
2957,Literature,point,-999,-4.4767,-42.3101,2006,Brazil,Visceral
2958,Literature,point,-999,-16.4688,-43.4852,2005,Brazil,Visceral
2959,Literature,point,-999,-3.9775,-42.6184,2005,Brazil,Visceral
2159,Literature,point,-999,-5.78,-35.21,2000,Brazil,Visceral
1868,Literature,point,-999,-3.86,-38.63,2001,Brazil,Visceral
2962,Literature,point,-999,-8.0874,-42.0524,2005,Brazil,Visceral
2914,Literature,point,-999,-5.0896,-42.802,2007,Brazil,Visceral
2916,Literature,point,-999,-5.0896,-42.802,2009,Brazil,Visceral
7533,Literature,polygon,2,-2.63,-44.29,1986,Brazil,Visceral
7535,Literature,polygon,2,-2.63,-44.29,1988,Brazil,Visceral
2967,Literature,point,-999,-15.7439,-43.0243,2005,Brazil,Visceral
7537,Literature,polygon,2,-2.63,-44.29,1990,Brazil,Visceral
1875,Literature,point,-999,-3.7,-38.65,2000,Brazil,Visceral
102,Literature,point,-999,-8.3778,-35.451,2000,Brazil,Visceral
3325,Literature,point,-999,-15.8451,-47.7905,2006,Brazil,Visceral
1258,Literature,point,-999,-9.6596,-35.7313,1983,Brazil,Visceral
1131,Literature,point,-999,2.45,-60.95,1990,Brazil,Visceral
576,Literature,point,-999,-3.7286,-38.5428,2005,Brazil,Visceral
1842,Literature,point,-999,-3.96,-38.61,1999,Brazil,Visceral
1257,Literature,point,-999,-9.6596,-35.7313,1982,Brazil,Visceral
1130,Literature,point,-999,2.45,-60.95,1989,Brazil,Visceral
1843,Literature,point,-999,-3.96,-38.61,2000,Brazil,Visceral
1277,Literature,point,-999,-8.05,-34.9,2000,Brazil,Visceral
1273,Literature,point,-999,-8.05,-34.9,1996,Brazil,Visceral
1007,Literature,point,-999,-12.25,-38.95,1999,Brazil,Visceral
998,Literature,point,-999,-2.55,-44.07,1994,Brazil,Visceral
2943,Literature,point,-999,-19.2233,-40.8506,1995,Brazil,Visceral
1678,Literature,point,-999,-2.51,-44.26,2002,Brazil,Visceral
2997,Literature,point,-999,-5.9065,-35.2604,1990,Brazil,Visceral
1361,Literature,point,-999,-2.43,-54.7,1984,Brazil,Visceral
1360,Literature,point,-999,-2.43,-54.7,1983,Brazil,Visceral
6190,Literature,polygon,2,-4.4,-39.41,1997,Brazil,Visceral
1856,Literature,point,-999,-3.88,-38.66,1997,Brazil,Visceral
3000,Literature,point,-999,-5.9065,-35.2604,1993,Brazil,Visceral
3001,Literature,point,-999,-5.9065,-35.2604,1994,Brazil,Visceral
608,Literature,point,-999,-21.4881,-51.7,2005,Brazil,Visceral
609,Literature,point,-999,-21.4881,-51.7,2006,Brazil,Visceral
1117,Literature,point,-999,-0.76,-48.51,1995,Brazil,Visceral
1550,Literature,point,-999,-20.8,-51.71,2002,Brazil,Visceral
1152,Literature,point,-999,3.8833,-59.6243,1991,Brazil,Visceral
1014,Literature,point,-999,-22.9,-43.23,2001,Brazil,Visceral
1865,Literature,point,-999,-3.86,-38.63,1998,Brazil,Visceral
1332,Literature,point,-999,-1.45,-48.48,1987,Brazil,Visceral
2056,Literature,point,-999,-10.51,-39.01,1981,Brazil,Visceral
1555,Literature,point,-999,-20.8,-51.71,2001,Brazil,Visceral
134,Literature,point,-999,-22.9,-43.56,1985,Brazil,Visceral
607,Literature,point,-999,-21.3321,-51.646,2008,Brazil,Visceral
1871,Literature,point,-999,-3.7,-38.65,1996,Brazil,Visceral
1857,Literature,point,-999,-3.88,-38.66,1998,Brazil,Visceral
3339,Literature,point,-999,-5.8011,-35.2105,2003,Brazil,Visceral
834,Literature,point,-999,-5.08,-42.81,1995,Brazil,Visceral
2968,Literature,point,-999,-17.1113,-43.8149,2005,Brazil,Visceral
101,Literature,point,-999,-8.3778,-35.451,1999,Brazil,Visceral
1874,Literature,point,-999,-3.7,-38.65,1999,Brazil,Visceral
614,Literature,point,-999,-21.3143,-51.833,2007,Brazil,Visceral
2835,Literature,point,-999,-20.473,-55.7886,2003,Brazil,Visceral
1128,Literature,point,-999,1.83,-61.13,1992,Brazil,Visceral
616,Literature,point,-999,-21.3823,-51.5705,2006,Brazil,Visceral
1132,Literature,point,-999,2.45,-60.95,1991,Brazil,Visceral
2998,Literature,point,-999,-5.9065,-35.2604,1991,Brazil,Visceral
594,Literature,point,-999,-5.0879,-42.8034,1996,Brazil,Visceral
2961,Literature,point,-999,-5.04,-42.4612,2005,Brazil,Visceral
2915,Literature,point,-999,-5.0896,-42.802,2008,Brazil,Visceral
2821,Literature,point,-999,-5.7974,-35.2126,2010,Brazil,Visceral
831,Literature,point,-999,-5.08,-42.81,2002,Brazil,Visceral
1008,Literature,point,-999,-12.25,-38.95,2000,Brazil,Visceral
6186,Literature,polygon,2,-4.4,-39.41,1993,Brazil,Visceral
1001,Literature,point,-999,-2.48,-44.09,1994,Brazil,Visceral
2945,Literature,point,-999,-20.1527,-41.2935,2006,Brazil,Visceral
3340,Literature,point,-999,-5.8011,-35.2105,2004,Brazil,Visceral
1854,Literature,point,-999,-3.88,-38.66,1995,Brazil,Visceral
1855,Literature,point,-999,-3.88,-38.66,1996,Brazil,Visceral
1158,Literature,point,-999,0.953,-59.9057,1992,Brazil,Visceral
133,Literature,point,-999,-19.9204,-43.9384,1997,Brazil,Visceral
1276,Literature,point,-999,-8.05,-34.9,1999,Brazil,Visceral
1322,Literature,point,-999,-13.5,-39.45,2000,Brazil,Visceral
1147,Literature,point,-999,3.55,-60.41,1991,Brazil,Visceral
2963,Literature,point,-999,-5.8063,-41.9545,2006,Brazil,Visceral
2965,Literature,point,-999,-16.7375,-43.8643,2005,Brazil,Visceral
1009,Literature,point,-999,-22.9,-43.23,1996,Brazil,Visceral
2150,Literature,point,-999,-5.78,-35.21,1991,Brazil,Visceral
1155,Literature,point,-999,0.953,-59.9057,1989,Brazil,Visceral
1866,Literature,point,-999,-3.86,-38.63,1999,Brazil,Visceral
1867,Literature,point,-999,-3.86,-38.63,2000,Brazil,Visceral
1126,Literature,point,-999,1.83,-61.13,1990,Brazil,Visceral
615,Literature,point,-999,-21.3143,-51.833,2008,Brazil,Visceral
1145,Literature,point,-999,3.55,-60.41,1989,Brazil,Visceral
1156,Literature,point,-999,0.953,-59.9057,1990,Brazil,Visceral
1275,Literature,point,-999,-8.05,-34.9,1998,Brazil,Visceral
1265,Literature,point,-999,-9.6596,-35.7313,1990,Brazil,Visceral
1005,Literature,point,-999,-12.25,-38.95,1997,Brazil,Visceral
1870,Literature,point,-999,-3.7,-38.65,1995,Brazil,Visceral
612,Literature,point,-999,-21.3565,-51.8608,2007,Brazil,Visceral
699,Literature,point,-999,-19.7993,-41.7174,2009,Brazil,Visceral
1838,Literature,point,-999,-3.96,-38.61,1995,Brazil,Visceral
1839,Literature,point,-999,-3.96,-38.61,1996,Brazil,Visceral
1876,Literature,point,-999,-3.7,-38.65,2001,Brazil,Visceral
1953,Literature,point,-999,-3.56,-39.75,1988,Brazil,Visceral
1321,Literature,point,-999,-13.5,-39.45,1999,Brazil,Visceral
132,Literature,point,-999,-19.9204,-43.9384,1996,Brazil,Visceral
1274,Literature,point,-999,-8.05,-34.9,1997,Brazil,Visceral
1269,Literature,point,-999,-9.6596,-35.7313,1994,Brazil,Visceral
1000,Literature,point,-999,-2.51,-44.26,1995,Brazil,Visceral
1140,Literature,point,-999,2.9,-61.47,1989,Brazil,Visceral
3338,Literature,point,-999,-20.0405,-47.7476,2008,Brazil,Visceral
7534,Literature,polygon,2,-2.63,-44.29,1987,Brazil,Visceral
1157,Literature,point,-999,0.953,-59.9057,1991,Brazil,Visceral
2944,Literature,point,-999,-19.2233,-40.8506,1996,Brazil,Visceral
1270,Literature,point,-999,-9.6596,-35.7313,1995,Brazil,Visceral
1003,Literature,point,-999,-12.25,-38.95,1995,Brazil,Visceral
2816,Literature,point,-999,-20.4476,-54.6437,2006,Brazil,Visceral
2966,Literature,point,-999,-17.3362,-44.8979,2005,Brazil,Visceral
1144,Literature,point,-999,2.9,-61.47,1993,Brazil,Visceral
1952,Literature,point,-999,-3.56,-39.75,1987,Brazil,Visceral
7714,Literature,polygon,2,-19.9204,-43.9384,2007,Brazil,Visceral
1127,Literature,point,-999,1.83,-61.13,1991,Brazil,Visceral
2149,Literature,point,-999,-5.78,-35.21,1990,Brazil,Visceral
1011,Literature,point,-999,-22.9,-43.23,1998,Brazil,Visceral
1139,Literature,point,-999,2.81,-60.66,1993,Brazil,Visceral
1877,Literature,point,-999,-3.7,-38.65,2002,Brazil,Visceral
1266,Literature,point,-999,-9.6596,-35.7313,1991,Brazil,Visceral
2938,Literature,point,-999,-19.0115,-57.6535,2006,Brazil,Visceral
7727,Literature,polygon,2,-3.78,-38.51,2002,Brazil,Visceral
1267,Literature,point,-999,-9.6596,-35.7313,1992,Brazil,Visceral
1268,Literature,point,-999,-9.6596,-35.7313,1993,Brazil,Visceral
611,Literature,point,-999,-21.4881,-51.7,2008,Brazil,Visceral
1125,Literature,point,-999,1.83,-61.13,1989,Brazil,Visceral
1872,Literature,point,-999,-3.7,-38.65,1997,Brazil,Visceral
2941,Literature,point,-999,-2.436,-44.1019,2008,Brazil,Visceral
1151,Literature,point,-999,3.8833,-59.6243,1990,Brazil,Visceral
7715,Literature,polygon,2,-3.7204,-38.5428,2003,Brazil,Visceral
2937,Literature,point,-999,-19.0115,-57.6535,2005,Brazil,Visceral
1150,Literature,point,-999,3.8833,-59.6243,1989,Brazil,Visceral
1013,Literature,point,-999,-22.9,-43.23,2000,Brazil,Visceral
1873,Literature,point,-999,-3.7,-38.65,1998,Brazil,Visceral
2940,Literature,point,-999,-2.436,-44.1019,2007,Brazil,Visceral
1010,Literature,point,-999,-22.9,-43.23,1997,Brazil,Visceral
610,Literature,point,-999,-21.4881,-51.7,2007,Brazil,Visceral
4175,Literature,point,-999,42.4837,26.5036,2004,Bulgaria,Visceral
4174,Literature,point,-999,42.3061,25.5808,2004,Bulgaria,Visceral
4205,Literature,point,-999,12.08297,15.0279,1988,Cameroon,Visceral
4204,Literature,point,-999,12.08297,15.0279,1987,Cameroon,Visceral
81,Literature,point,-999,35.64,117.27,1978,China,Visceral
80,Literature,point,-999,35.5,117.63,1980,China,Visceral
3166,Literature,point,-999,45.5862,84.879,2007,China,Visceral
3047,Literature,point,-999,40.5138,82.8809,2005,China,Visceral
82,Literature,point,-999,39.45,75.97,1976,China,Visceral
3168,Literature,point,-999,45.5862,84.879,2009,China,Visceral
3165,Literature,point,-999,45.5862,84.879,2006,China,Visceral
3044,Literature,point,-999,41.1621,80.2689,2010,China,Visceral
3245,Literature,point,-999,31.6522,104.4237,2008,China,Visceral
2987,Literature,point,-999,39.4691,75.9883,1996,China,Visceral
3243,Literature,point,-999,31.6522,104.4237,2006,China,Visceral
3116,Literature,point,-999,41.7795,84.2569,2006,China,Visceral
3124,Literature,point,-999,41.3335,86.2701,2008,China,Visceral
3156,Literature,point,-999,39.8652,79.0683,2007,China,Visceral
3195,Literature,point,-999,33.6832,104.3262,2006,China,Visceral
3038,Literature,point,-999,43.8236,87.6173,2010,China,Visceral
3121,Literature,point,-999,41.3335,86.2701,2005,China,Visceral
3041,Literature,point,-999,41.1621,80.2689,2007,China,Visceral
79,Literature,point,-999,33.26,104.22,1986,China,Visceral
83,Literature,point,-999,39.45,75.97,1981,China,Visceral
3123,Literature,point,-999,41.3335,86.2701,2007,China,Visceral
3122,Literature,point,-999,41.3335,86.2701,2006,China,Visceral
3037,Literature,point,-999,43.8236,87.6173,2009,China,Visceral
3077,Literature,point,-999,39.415,75.7233,2006,China,Visceral
3036,Literature,point,-999,43.8236,87.6173,2008,China,Visceral
3194,Literature,point,-999,33.6832,104.3262,2005,China,Visceral
2880,Literature,point,-999,39.7172,76.1674,2001,China,Visceral
3196,Literature,point,-999,33.6832,104.3262,2007,China,Visceral
2882,Literature,point,-999,39.7172,76.1674,2003,China,Visceral
3039,Literature,point,-999,41.1621,80.2689,2005,China,Visceral
3190,Literature,point,-999,34.0458,104.3976,2008,China,Visceral
3205,Literature,point,-999,34.0299,103.5791,2010,China,Visceral
78,Literature,point,-999,27.26,116.26,1990,China,Visceral
3045,Literature,point,-999,41.7016,80.2222,2006,China,Visceral
3043,Literature,point,-999,41.1621,80.2689,2009,China,Visceral
3164,Literature,point,-999,45.5862,84.879,2005,China,Visceral
2986,Literature,point,-999,32.9441,104.6832,1988,China,Visceral
3241,Literature,point,-999,32.0546,102.9996,2009,China,Visceral
3118,Literature,point,-999,41.7795,84.2569,2008,China,Visceral
3035,Literature,point,-999,43.8236,87.6173,2007,China,Visceral
3200,Literature,point,-999,34.0299,103.5791,2005,China,Visceral
2884,Literature,point,-999,39.7172,76.1674,2005,China,Visceral
2881,Literature,point,-999,39.7172,76.1674,2002,China,Visceral
3072,Literature,point,-999,39.4553,75.9952,2007,China,Visceral
3272,Literature,point,-999,31.4755,103.5841,2010,China,Visceral
3246,Literature,point,-999,33.2507,104.2431,2005,China,Visceral
3247,Literature,point,-999,33.2507,104.2431,2006,China,Visceral
3167,Literature,point,-999,45.5862,84.879,2008,China,Visceral
3048,Literature,point,-999,40.5138,82.8809,2006,China,Visceral
3162,Literature,point,-999,41.6893,82.9633,2009,China,Visceral
3161,Literature,point,-999,41.6893,82.9633,2008,China,Visceral
2886,Literature,point,-999,39.7172,76.1674,2007,China,Visceral
3119,Literature,point,-999,41.7795,84.2569,2009,China,Visceral
3033,Literature,point,-999,43.8236,87.6173,2005,China,Visceral
3240,Literature,point,-999,32.0546,102.9996,2008,China,Visceral
3193,Literature,point,-999,33.3259,105.6116,2008,China,Visceral
2878,Literature,point,-999,39.7172,76.1674,1999,China,Visceral
2879,Literature,point,-999,39.7172,76.1674,2000,China,Visceral
3192,Literature,point,-999,34.0458,104.3976,2010,China,Visceral
3203,Literature,point,-999,34.0299,103.5791,2008,China,Visceral
3232,Literature,point,-999,31.6721,103.8263,2006,China,Visceral
3125,Literature,point,-999,41.3335,86.2701,2009,China,Visceral
3242,Literature,point,-999,32.0546,102.9996,2010,China,Visceral
3049,Literature,point,-999,40.5138,82.8809,2007,China,Visceral
3120,Literature,point,-999,41.7795,84.2569,2010,China,Visceral
3034,Literature,point,-999,43.8236,87.6173,2006,China,Visceral
3115,Literature,point,-999,41.7795,84.2569,2005,China,Visceral
3199,Literature,point,-999,33.6832,104.3262,2010,China,Visceral
3073,Literature,point,-999,39.4553,75.9952,2008,China,Visceral
3155,Literature,point,-999,37.0902,82.7435,2010,China,Visceral
3191,Literature,point,-999,34.0458,104.3976,2009,China,Visceral
3065,Literature,point,-999,39.9097,74.9377,2006,China,Visceral
3106,Literature,point,-999,42.8317,93.5046,2008,China,Visceral
3078,Literature,point,-999,39.415,75.7233,2007,China,Visceral
3244,Literature,point,-999,31.6522,104.4237,2007,China,Visceral
3126,Literature,point,-999,41.3335,86.2701,2010,China,Visceral
3163,Literature,point,-999,41.6893,82.9633,2010,China,Visceral
3129,Literature,point,-999,38.1778,77.2641,2009,China,Visceral
3127,Literature,point,-999,39.0149,88.1763,2005,China,Visceral
3208,Literature,point,-999,36.6023,107.1991,2008,China,Visceral
3169,Literature,point,-999,45.5862,84.879,2010,China,Visceral
3053,Literature,point,-999,41.1952,79.2444,2005,China,Visceral
3050,Literature,point,-999,40.5138,82.8809,2008,China,Visceral
3052,Literature,point,-999,40.5138,82.8809,2010,China,Visceral
3051,Literature,point,-999,40.5138,82.8809,2009,China,Visceral
2877,Literature,point,-999,39.7172,76.1674,1998,China,Visceral
3233,Literature,point,-999,31.6721,103.8263,2007,China,Visceral
3107,Literature,point,-999,42.8317,93.5046,2009,China,Visceral
3040,Literature,point,-999,41.1621,80.2689,2006,China,Visceral
3046,Literature,point,-999,41.7016,80.2222,2007,China,Visceral
2885,Literature,point,-999,39.7172,76.1674,2006,China,Visceral
3117,Literature,point,-999,41.7795,84.2569,2007,China,Visceral
3239,Literature,point,-999,32.0546,102.9996,2007,China,Visceral
3158,Literature,point,-999,41.6893,82.9633,2005,China,Visceral
3197,Literature,point,-999,33.6832,104.3262,2008,China,Visceral
3157,Literature,point,-999,39.8652,79.0683,2008,China,Visceral
3071,Literature,point,-999,39.4553,75.9952,2006,China,Visceral
842,Literature,point,-999,35.61,111.21,1978,China,Visceral
3145,Literature,point,-999,39.7832,78.5495,2006,China,Visceral
3227,Literature,point,-999,31.4521,103.5461,2008,China,Visceral
3234,Literature,point,-999,31.6721,103.8263,2008,China,Visceral
3235,Literature,point,-999,31.6721,103.8263,2009,China,Visceral
3042,Literature,point,-999,41.1621,80.2689,2008,China,Visceral
3251,Literature,point,-999,33.2507,104.2431,2010,China,Visceral
3248,Literature,point,-999,33.2507,104.2431,2007,China,Visceral
3201,Literature,point,-999,34.0299,103.5791,2006,China,Visceral
3207,Literature,point,-999,36.6023,107.1991,2007,China,Visceral
2981,Literature,point,-999,39.4828,76.7111,2008,China,Visceral
3170,Literature,point,-999,42.5774,88.6047,2007,China,Visceral
3128,Literature,point,-999,39.0149,88.1763,2006,China,Visceral
2875,Literature,point,-999,39.7172,76.1674,1996,China,Visceral
3252,Literature,point,-999,36.0535,110.1682,2007,China,Visceral
3189,Literature,point,-999,34.0458,104.3976,2007,China,Visceral
3108,Literature,point,-999,42.8317,93.5046,2010,China,Visceral
3206,Literature,point,-999,36.6023,107.1991,2006,China,Visceral
3204,Literature,point,-999,34.0299,103.5791,2009,China,Visceral
3202,Literature,point,-999,34.0299,103.5791,2007,China,Visceral
3057,Literature,point,-999,41.1952,79.2444,2009,China,Visceral
3360,Literature,point,-999,39.4744,75.9892,2010,China,Visceral
3221,Literature,point,-999,40.0697,98.9868,2007,China,Visceral
3250,Literature,point,-999,33.2507,104.2431,2009,China,Visceral
3225,Literature,point,-999,31.4521,103.5461,2006,China,Visceral
3102,Literature,point,-999,42.9434,89.187,2009,China,Visceral
3210,Literature,point,-999,36.6023,107.1991,2010,China,Visceral
3100,Literature,point,-999,41.3686,81.991,2007,China,Visceral
3175,Literature,point,-999,33.3718,104.9744,2005,China,Visceral
3060,Literature,point,-999,39.6861,76.1703,2006,China,Visceral
3152,Literature,point,-999,37.0902,82.7435,2007,China,Visceral
3269,Literature,point,-999,41.7221,100.0854,2009,China,Visceral
3110,Literature,point,-999,41.7283,86.174,2006,China,Visceral
3237,Literature,point,-999,32.0546,102.9996,2005,China,Visceral
3112,Literature,point,-999,41.7283,86.174,2008,China,Visceral
3113,Literature,point,-999,41.7283,86.174,2009,China,Visceral
3076,Literature,point,-999,39.415,75.7233,2005,China,Visceral
2883,Literature,point,-999,39.7172,76.1674,2004,China,Visceral
3074,Literature,point,-999,39.4553,75.9952,2009,China,Visceral
3224,Literature,point,-999,31.4521,103.5461,2005,China,Visceral
3070,Literature,point,-999,39.4553,75.9952,2005,China,Visceral
3184,Literature,point,-999,32.9626,104.6887,2008,China,Visceral
3174,Literature,point,-999,37.9702,79.8157,2005,China,Visceral
3109,Literature,point,-999,41.7283,86.174,2005,China,Visceral
3079,Literature,point,-999,39.415,75.7233,2008,China,Visceral
3062,Literature,point,-999,39.6861,76.1703,2008,China,Visceral
3151,Literature,point,-999,37.0902,82.7435,2006,China,Visceral
3220,Literature,point,-999,40.0697,98.9868,2006,China,Visceral
3258,Literature,point,-999,32.8473,106.2598,2008,China,Visceral
3180,Literature,point,-999,33.3718,104.9744,2010,China,Visceral
3082,Literature,point,-999,39.3513,76.0803,2005,China,Visceral
3249,Literature,point,-999,33.2507,104.2431,2008,China,Visceral
3159,Literature,point,-999,41.6893,82.9633,2006,China,Visceral
3083,Literature,point,-999,39.3513,76.0803,2006,China,Visceral
3209,Literature,point,-999,36.6023,107.1991,2009,China,Visceral
3099,Literature,point,-999,38.333,77.0087,2010,China,Visceral
3229,Literature,point,-999,31.4521,103.5461,2010,China,Visceral
3228,Literature,point,-999,31.4521,103.5461,2009,China,Visceral
3149,Literature,point,-999,39.7832,78.5495,2010,China,Visceral
3104,Literature,point,-999,42.8317,93.5046,2006,China,Visceral
3063,Literature,point,-999,39.6861,76.1703,2009,China,Visceral
3271,Literature,point,-999,31.4755,103.5841,2009,China,Visceral
3153,Literature,point,-999,37.0902,82.7435,2008,China,Visceral
3097,Literature,point,-999,38.333,77.0087,2008,China,Visceral
3226,Literature,point,-999,31.4521,103.5461,2007,China,Visceral
3081,Literature,point,-999,39.415,75.7233,2010,China,Visceral
3223,Literature,point,-999,40.1201,94.6417,2007,China,Visceral
3185,Literature,point,-999,32.9626,104.6887,2009,China,Visceral
3101,Literature,point,-999,42.9434,89.187,2008,China,Visceral
